customer_id,timestamp,risk_level,risk_score,txn_count_7d,salary_credits_30d,withdrawals_7d,total_spend_30d,essential_spend_ratio,discretionary_spend_ratio,days_since_salary,hardship_type,account_balance,emi_amount,previous_defaults,loan_from_other_banks
1002,2026-02-19 02:14:44,LOW,0,9,1,0,27184.0,0.3935,0.6065,-1,NONE,33563.0,14832.0,0,0
4945,2026-02-19 02:14:45,LOW,0,3,0,0,48088.0,0.5464,0.4536,-1,NONE,13742.0,26277.0,0,0
4795,2026-02-19 02:14:46,LOW,1,4,0,0,2492.0,0.0682,0.9318,-1,NONE,82321.0,6950.0,0,0
4269,2026-02-19 02:14:47,LOW,2,9,0,0,11166.0,0.0,1.0,-1,NONE,78021.0,9396.0,0,0
4070,2026-02-19 02:14:47,LOW,0,3,0,0,3344.0,0.5299,0.4701,-1,NONE,50282.0,12773.0,0,0
4638,2026-02-19 02:14:48,LOW,1,5,0,0,1791.0,1.0,0.0,-1,NONE,45703.0,30536.0,0,0
1435,2026-02-19 02:14:50,LOW,0,2,0,0,1973.0,0.0,1.0,-1,NONE,82574.0,3727.0,0,0
3918,2026-02-19 02:14:51,LOW,0,3,1,0,1870.0,1.0,0.0,-1,NONE,41512.0,3613.0,0,0
3385,2026-02-19 02:14:51,LOW,0,3,0,0,1384.0,0.8454,0.1546,-1,NONE,46903.0,7379.0,0,0
3436,2026-02-19 02:14:53,LOW,1,4,0,0,990.0,0.0,1.0,-1,NONE,82519.0,8890.0,0,0
1684,2026-02-19 02:14:54,LOW,1,6,0,0,5340.0,0.0,1.0,-1,NONE,6392.0,13439.0,0,0
4220,2026-02-19 02:14:55,LOW,1,5,0,0,20729.0,0.7095,0.2905,-1,NONE,51850.0,12333.0,0,0
4417,2026-02-19 02:14:57,LOW,1,5,0,0,2747.0,0.5311,0.4689,-1,NONE,15157.0,7917.0,0,0
2723,2026-02-19 02:14:58,LOW,0,3,1,0,4189.0,0.1905,0.8095,-1,NONE,22623.0,37197.0,0,0
4073,2026-02-19 02:15:00,LOW,0,3,0,1,8721.0,0.1861,0.8139,-1,NONE,32178.0,9857.0,0,0
3688,2026-02-19 02:15:01,LOW,1,5,0,0,1484.0,1.0,0.0,-1,NONE,25944.0,5872.0,0,0
1260,2026-02-19 02:15:01,LOW,0,1,0,0,1406.0,1.0,0.0,-1,NONE,20539.0,32373.0,0,0
3379,2026-02-19 02:15:02,LOW,1,7,0,0,17724.0,1.0,0.0,-1,NONE,87403.0,13072.0,0,0
2543,2026-02-19 02:15:03,LOW,1,7,0,2,11138.0,0.1466,0.8534,-1,OVERSPENDING,52078.0,3579.0,0,0
4395,2026-02-19 02:15:04,LOW,0,2,0,0,12504.0,0.0,1.0,-1,NONE,15365.0,8994.0,0,0
895,2026-02-19 02:15:05,LOW,2,5,0,0,7780.0,0.871,0.129,-1,NONE,26475.0,20833.0,0,0
811,2026-02-19 02:15:06,LOW,0,6,4,1,3368.0,0.323,0.677,0,NONE,6682.0,19197.0,0,0
307,2026-02-19 02:15:07,LOW,0,2,0,0,1917.0,0.0,1.0,-1,NONE,68080.0,41378.0,0,0
1514,2026-02-19 02:15:08,LOW,0,9,4,0,43971.0,0.0108,0.9892,0,OVERSPENDING,86989.0,10874.0,0,0
3118,2026-02-19 02:15:08,LOW,0,3,1,0,1262.0,1.0,0.0,-1,NONE,19284.0,1359.0,0,0
1520,2026-02-19 02:15:09,LOW,1,7,0,0,12838.0,0.1903,0.8097,-1,OVERSPENDING,72678.0,2443.0,0,0
4855,2026-02-19 02:15:11,LOW,1,6,0,1,13351.0,0.429,0.571,-1,NONE,31907.0,4296.0,0,0
4317,2026-02-19 02:15:11,LOW,1,5,0,0,10329.0,0.236,0.764,-1,NONE,20318.0,10657.0,0,0
3975,2026-02-19 02:15:13,LOW,0,1,0,0,2370.0,1.0,0.0,-1,NONE,52149.0,13495.0,0,0
1225,2026-02-19 02:15:14,LOW,0,3,0,0,20597.0,0.0,1.0,-1,OVERSPENDING,33458.0,4382.0,0,0
1884,2026-02-19 02:15:15,LOW,1,4,0,0,1675.0,1.0,0.0,-1,NONE,13822.0,6348.0,0,0
3506,2026-02-19 02:15:16,LOW,1,5,0,3,11387.0,0.3016,0.6984,-1,NONE,61928.0,15903.0,0,0
194,2026-02-19 02:15:17,LOW,1,4,0,0,14019.0,1.0,0.0,-1,NONE,71569.0,14019.0,0,0
3600,2026-02-19 02:15:19,LOW,1,5,0,1,7869.0,0.0,1.0,-1,NONE,63042.0,9006.0,0,0
3096,2026-02-19 02:15:21,LOW,0,4,1,0,2523.0,0.0,1.0,-1,NONE,72047.0,39507.0,0,0
3522,2026-02-19 02:15:22,MEDIUM,4,15,0,0,22203.0,1.0,0.0,-1,EXPENSE_COMPRESSION,89128.0,12954.0,0,0
4995,2026-02-19 02:15:23,LOW,1,4,0,0,12863.0,0.1772,0.8228,-1,OVERSPENDING,32140.0,12154.0,0,0
2841,2026-02-19 02:15:24,LOW,0,1,0,0,2259.0,1.0,0.0,-1,NONE,67811.0,4334.0,0,0
554,2026-02-19 02:15:24,LOW,0,3,0,0,7772.0,1.0,0.0,-1,NONE,52439.0,6407.0,0,0
4105,2026-02-19 02:15:26,LOW,0,3,0,0,10737.0,0.309,0.691,-1,OVERSPENDING,32707.0,21180.0,0,0
2949,2026-02-19 02:15:27,LOW,1,4,0,3,3823.0,0.0,1.0,-1,NONE,7921.0,4904.0,0,0
3505,2026-02-19 02:15:28,LOW,0,2,0,1,2552.0,0.1861,0.8139,-1,NONE,25590.0,6558.0,0,0
4652,2026-02-19 02:15:28,LOW,0,1,0,0,1546.0,1.0,0.0,-1,NONE,37486.0,19482.0,0,0
3897,2026-02-19 02:15:29,LOW,0,6,1,0,12283.0,0.0,1.0,-1,OVERSPENDING,46849.0,3894.0,0,0
3404,2026-02-19 02:15:30,LOW,0,2,0,0,5146.0,0.1104,0.8896,-1,NONE,16592.0,11453.0,0,0
3953,2026-02-19 02:15:32,LOW,0,1,0,0,1021.0,1.0,0.0,-1,NONE,35434.0,6433.0,0,0
2653,2026-02-19 02:15:32,LOW,1,6,0,2,7530.0,0.1016,0.8984,-1,NONE,85561.0,25714.0,0,0
1172,2026-02-19 02:15:33,LOW,2,8,0,0,17481.0,0.0,1.0,-1,NONE,26310.0,36828.0,0,0
2066,2026-02-19 02:15:33,LOW,0,1,0,0,1846.0,1.0,0.0,-1,NONE,49475.0,37489.0,0,0
1025,2026-02-19 02:15:34,LOW,0,1,0,0,797.0,0.0,1.0,-1,NONE,82966.0,5271.0,0,0
1335,2026-02-19 02:15:35,LOW,0,2,0,0,1611.0,0.0,1.0,-1,NONE,28079.0,33562.0,0,0
3448,2026-02-19 02:15:36,LOW,2,5,0,0,16254.0,0.8527,0.1473,-1,NONE,81679.0,15675.0,0,0
4662,2026-02-19 02:15:36,LOW,1,6,0,0,17492.0,0.0,1.0,-1,OVERSPENDING,37261.0,15010.0,0,0
2424,2026-02-19 02:15:37,LOW,0,5,1,0,12779.0,0.0,1.0,-1,OVERSPENDING,33920.0,3628.0,0,0
4881,2026-02-19 02:15:38,LOW,0,1,0,0,254.0,1.0,0.0,-1,NONE,69748.0,7292.0,0,0
4055,2026-02-19 02:15:38,LOW,0,1,0,1,508.0,0.0,1.0,-1,NONE,66512.0,2381.0,0,0
1912,2026-02-19 02:15:38,LOW,0,1,0,0,456.0,1.0,0.0,-1,NONE,84265.0,12976.0,0,0
3408,2026-02-19 02:15:39,LOW,1,7,0,3,12211.0,0.0875,0.9125,-1,OVERSPENDING,38075.0,34030.0,0,0
3034,2026-02-19 02:15:41,LOW,1,6,0,0,802.0,1.0,0.0,-1,NONE,47562.0,28733.0,0,0
2544,2026-02-19 02:15:42,LOW,0,1,0,0,695.0,0.0,1.0,-1,NONE,77236.0,5864.0,0,0
1671,2026-02-19 02:15:42,LOW,0,2,0,0,3357.0,0.1087,0.8913,-1,NONE,80391.0,2291.0,0,0
4175,2026-02-19 02:15:43,LOW,1,4,0,0,5813.0,0.0,1.0,-1,NONE,21662.0,4806.0,0,0
1527,2026-02-19 02:15:44,LOW,1,5,0,0,10283.0,0.1541,0.8459,-1,OVERSPENDING,71576.0,6797.0,0,0
1955,2026-02-19 02:15:45,LOW,2,8,0,3,4467.0,0.3624,0.6376,-1,NONE,37637.0,40338.0,0,0
3407,2026-02-19 02:15:46,LOW,3,9,0,2,12304.0,0.1345,0.8655,-1,INCOME_SHOCK,9491.0,8685.0,0,0
2975,2026-02-19 02:15:46,LOW,0,3,1,0,2718.0,0.0,1.0,-1,NONE,29879.0,35030.0,0,0
1818,2026-02-19 02:15:47,LOW,0,3,1,0,1061.0,1.0,0.0,-1,NONE,23016.0,6969.0,0,0
1596,2026-02-19 02:15:48,LOW,1,5,0,1,6008.0,0.1243,0.8757,-1,NONE,70200.0,19944.0,0,0
3117,2026-02-19 02:15:48,LOW,0,2,0,0,1950.0,1.0,0.0,-1,NONE,89752.0,10165.0,0,0
371,2026-02-19 02:15:49,LOW,1,4,0,0,371.0,1.0,0.0,-1,NONE,50739.0,3380.0,0,0
4711,2026-02-19 02:15:50,LOW,1,6,0,0,2305.0,1.0,0.0,-1,NONE,75201.0,3024.0,0,0
3909,2026-02-19 02:15:51,LOW,2,8,0,0,19194.0,0.0,1.0,-1,OVERSPENDING,46021.0,12167.0,0,0
3746,2026-02-19 02:15:51,LOW,3,8,0,0,1233.0,1.0,0.0,-1,INCOME_SHOCK,74648.0,14038.0,0,0
4153,2026-02-19 02:15:52,LOW,0,2,0,0,3198.0,0.5822,0.4178,-1,NONE,48864.0,2507.0,0,0
1416,2026-02-19 02:15:53,LOW,0,2,0,0,380.0,1.0,0.0,-1,NONE,38037.0,13539.0,0,0
4811,2026-02-19 02:15:54,LOW,0,6,3,0,6845.0,0.0,1.0,0,OVERSPENDING,44792.0,12048.0,0,0
2389,2026-02-19 02:15:55,LOW,1,4,0,0,13847.0,0.1475,0.8525,-1,OVERSPENDING,44934.0,9361.0,0,0
46,2026-02-19 02:15:57,LOW,2,8,0,3,464.0,1.0,0.0,-1,INCOME_SHOCK,37671.0,6360.0,0,0
3342,2026-02-19 02:15:57,LOW,1,6,0,0,11024.0,0.5825,0.4175,-1,NONE,70666.0,6421.0,0,0
43,2026-02-19 02:15:58,LOW,1,5,0,0,7759.0,0.0,1.0,-1,NONE,76364.0,9994.0,0,0
2481,2026-02-19 02:15:59,LOW,1,7,0,0,3077.0,1.0,0.0,-1,NONE,75773.0,16702.0,0,0
1448,2026-02-19 02:16:01,LOW,0,1,0,0,2081.0,0.0,1.0,-1,NONE,21169.0,3468.0,0,0
4818,2026-02-19 02:16:02,LOW,0,2,0,0,2907.0,0.7289,0.2711,-1,NONE,47587.0,10810.0,0,0
3757,2026-02-19 02:16:03,LOW,0,13,4,0,26488.0,0.3324,0.6676,0,OVERSPENDING,57819.0,8805.0,0,0
3932,2026-02-19 02:16:04,LOW,1,5,0,2,8905.0,0.0,1.0,-1,NONE,76503.0,4285.0,0,0
1792,2026-02-19 02:16:05,LOW,2,9,0,7,522.0,0.4885,0.5115,-1,NONE,78859.0,6976.0,0,0
2654,2026-02-19 02:16:06,LOW,2,8,0,3,17167.0,0.6622,0.3378,-1,NONE,80441.0,10036.0,0,0
1473,2026-02-19 02:16:06,LOW,0,2,0,1,1459.0,1.0,0.0,-1,NONE,28068.0,13150.0,0,0
3630,2026-02-19 02:16:08,LOW,0,9,3,0,8947.0,0.245,0.755,0,NONE,17562.0,13886.0,0,0
646,2026-02-19 02:16:09,LOW,0,3,0,0,2872.0,1.0,0.0,-1,NONE,7147.0,3701.0,0,0
1364,2026-02-19 02:16:10,LOW,1,6,0,0,3022.0,1.0,0.0,-1,NONE,69245.0,4722.0,0,0
3234,2026-02-19 02:16:12,LOW,2,13,0,0,9126.0,0.6759,0.3241,-1,NONE,16747.0,29011.0,0,0
2645,2026-02-19 02:16:12,LOW,1,5,0,0,1220.0,1.0,0.0,-1,NONE,57242.0,42283.0,0,0
4634,2026-02-19 02:16:14,LOW,0,7,3,0,2276.0,0.0,1.0,0,NONE,75460.0,4613.0,0,0
2960,2026-02-19 02:16:14,LOW,0,3,0,1,4800.0,0.3419,0.6581,-1,NONE,10935.0,10787.0,0,0
2531,2026-02-19 02:16:15,LOW,1,6,0,3,5336.0,0.5056,0.4944,-1,NONE,81653.0,18242.0,0,0
1857,2026-02-19 02:16:16,LOW,1,6,0,1,2930.0,0.3287,0.6713,-1,NONE,77483.0,13306.0,0,0
1208,2026-02-19 02:16:17,LOW,0,3,0,0,4177.0,1.0,0.0,-1,NONE,57124.0,44889.0,0,0
4176,2026-02-19 02:16:19,LOW,0,1,0,0,32846.0,1.0,0.0,-1,NONE,16141.0,32846.0,0,0
673,2026-02-19 02:16:21,LOW,0,1,0,0,145.0,1.0,0.0,-1,NONE,75089.0,10573.0,0,0
2860,2026-02-19 02:16:22,LOW,2,8,0,3,22669.0,0.0386,0.9614,-1,OVERSPENDING,12155.0,9085.0,0,0
2549,2026-02-19 02:16:22,MEDIUM,4,8,0,4,24976.0,0.019,0.981,-1,INCOME_SHOCK,42277.0,6743.0,0,0
958,2026-02-19 02:16:24,LOW,0,2,1,0,377.0,1.0,0.0,0,NONE,84069.0,2945.0,0,0
1880,2026-02-19 02:16:24,LOW,1,4,0,3,1651.0,0.0,1.0,-1,NONE,34386.0,9927.0,0,0
1576,2026-02-19 02:16:25,LOW,1,6,0,0,2359.0,0.1267,0.8733,-1,NONE,53975.0,2620.0,0,0
1065,2026-02-19 02:16:25,LOW,0,1,1,0,0.0,0.0,0.0,-1,NONE,84642.0,17361.0,0,0
3422,2026-02-19 02:16:26,LOW,0,1,0,0,2301.0,0.0,1.0,-1,NONE,46330.0,4085.0,0,0
4915,2026-02-19 02:16:27,LOW,1,5,0,0,28590.0,0.0,1.0,-1,OVERSPENDING,30905.0,13349.0,0,0
4917,2026-02-19 02:16:28,LOW,0,2,0,0,2939.0,1.0,0.0,-1,NONE,65820.0,9124.0,0,0
1199,2026-02-19 02:16:29,LOW,0,1,0,0,1289.0,1.0,0.0,-1,NONE,37209.0,37099.0,0,0
2425,2026-02-19 02:16:29,LOW,1,4,0,0,2634.0,0.0,1.0,-1,NONE,65776.0,19311.0,0,0
4935,2026-02-19 02:16:30,LOW,1,4,0,0,3944.0,0.0,1.0,-1,NONE,33422.0,2920.0,0,0
944,2026-02-19 02:16:31,LOW,0,1,0,0,1554.0,1.0,0.0,-1,NONE,13137.0,27993.0,0,0
4393,2026-02-19 02:16:32,LOW,0,2,0,0,1446.0,0.5629,0.4371,-1,NONE,8180.0,7391.0,0,0
1617,2026-02-19 02:16:33,LOW,0,2,1,0,2004.0,0.0,1.0,0,NONE,7020.0,39056.0,0,0
4759,2026-02-19 02:16:34,LOW,2,9,0,7,11728.0,0.0,1.0,-1,OVERSPENDING,54090.0,7497.0,0,0
2853,2026-02-19 02:16:35,LOW,0,14,1,0,73131.0,0.2223,0.7777,-1,OVERSPENDING,22165.0,16260.0,0,0
2215,2026-02-19 02:16:36,LOW,1,7,0,1,5026.0,0.0744,0.9256,-1,NONE,60165.0,6148.0,0,0
4802,2026-02-19 02:16:38,LOW,1,4,0,1,9224.0,0.6931,0.3069,-1,NONE,7898.0,4704.0,0,0
58,2026-02-19 02:16:39,LOW,1,5,0,4,14980.0,0.1891,0.8109,-1,OVERSPENDING,19666.0,10269.0,0,0
4712,2026-02-19 02:16:41,LOW,0,2,0,0,4726.0,0.3834,0.6166,-1,NONE,67987.0,4858.0,0,0
4879,2026-02-19 02:16:42,LOW,0,3,1,0,1906.0,1.0,0.0,-1,NONE,9908.0,7343.0,0,0
1697,2026-02-19 02:16:43,LOW,2,8,0,3,13558.0,0.2935,0.7065,-1,NONE,82068.0,3526.0,0,0
2878,2026-02-19 02:16:43,LOW,1,5,0,0,6333.0,0.2703,0.7297,-1,NONE,87493.0,10948.0,0,0
4560,2026-02-19 02:16:44,LOW,2,8,0,0,26765.0,0.0603,0.9397,-1,OVERSPENDING,71784.0,8384.0,0,0
1510,2026-02-19 02:16:45,LOW,0,9,4,0,2501.0,0.0,1.0,0,NONE,66128.0,12386.0,0,0
2243,2026-02-19 02:16:46,LOW,1,4,0,0,9485.0,0.0,1.0,-1,NONE,10099.0,5554.0,0,0
1300,2026-02-19 02:16:48,LOW,0,2,0,0,1727.0,1.0,0.0,-1,NONE,89672.0,3282.0,0,0
4090,2026-02-19 02:16:49,LOW,1,4,0,0,9626.0,1.0,0.0,-1,NONE,50400.0,37745.0,0,0
830,2026-02-19 02:16:51,LOW,0,2,0,0,3129.0,0.0,1.0,-1,NONE,80537.0,38875.0,0,0
3334,2026-02-19 02:16:51,LOW,0,1,0,0,378.0,0.0,1.0,-1,NONE,65902.0,9557.0,0,0
2967,2026-02-19 02:16:52,LOW,1,5,0,0,13274.0,0.1358,0.8642,-1,OVERSPENDING,88943.0,8649.0,0,0
2993,2026-02-19 02:16:52,LOW,1,6,0,0,12710.0,0.0251,0.9749,-1,OVERSPENDING,51854.0,26206.0,0,0
74,2026-02-19 02:16:53,LOW,1,4,0,0,103.0,1.0,0.0,-1,NONE,8004.0,15214.0,0,0
4169,2026-02-19 02:16:53,LOW,0,1,0,0,170.0,1.0,0.0,-1,NONE,34007.0,10385.0,0,0
4773,2026-02-19 02:16:54,LOW,1,5,0,0,2082.0,1.0,0.0,-1,NONE,16717.0,9110.0,0,0
3759,2026-02-19 02:16:55,LOW,1,6,0,0,6166.0,0.7553,0.2447,-1,NONE,23690.0,10100.0,0,0
625,2026-02-19 02:16:55,LOW,0,3,0,0,317.0,0.0,1.0,-1,NONE,36950.0,8306.0,0,0
1429,2026-02-19 02:16:56,LOW,1,5,0,0,2765.0,0.3566,0.6434,-1,NONE,82316.0,5192.0,0,0
2746,2026-02-19 02:16:57,LOW,1,6,0,0,18438.0,0.5434,0.4566,-1,NONE,89941.0,10020.0,0,0
767,2026-02-19 02:16:58,LOW,1,5,0,0,1439.0,1.0,0.0,-1,NONE,68411.0,2157.0,0,0
917,2026-02-19 02:16:59,LOW,1,4,0,0,6433.0,0.6478,0.3522,-1,NONE,75611.0,8000.0,0,0
731,2026-02-19 02:16:59,LOW,1,6,0,0,3068.0,0.5874,0.4126,-1,NONE,7058.0,16566.0,0,0
4140,2026-02-19 02:17:00,LOW,1,5,0,3,10757.0,1.0,0.0,-1,NONE,45788.0,6323.0,0,0
1216,2026-02-19 02:17:01,LOW,1,6,0,4,5736.0,0.3152,0.6848,-1,NONE,72266.0,31896.0,0,0
2126,2026-02-19 02:17:02,LOW,1,7,0,3,3054.0,0.275,0.725,-1,NONE,61124.0,5417.0,0,0
4827,2026-02-19 02:17:03,LOW,0,8,1,3,33919.0,0.2872,0.7128,-1,OVERSPENDING,66898.0,19502.0,0,0
259,2026-02-19 02:17:04,LOW,0,1,0,0,686.0,1.0,0.0,-1,NONE,87472.0,10378.0,0,0
1290,2026-02-19 02:17:05,LOW,2,10,0,0,5448.0,0.5132,0.4868,-1,NONE,75730.0,35318.0,0,0
3065,2026-02-19 02:17:05,LOW,1,5,0,3,21533.0,0.0,1.0,-1,OVERSPENDING,48518.0,15734.0,0,0
4084,2026-02-19 02:17:06,LOW,0,6,1,0,10563.0,0.2176,0.7824,0,OVERSPENDING,8629.0,7487.0,0,0
4191,2026-02-19 02:17:07,LOW,0,2,0,0,1925.0,0.3953,0.6047,-1,NONE,31466.0,4149.0,0,0
4776,2026-02-19 02:17:07,MEDIUM,4,18,0,1,197794.0,0.0109,0.9891,-1,INCOME_SHOCK,17956.0,30298.0,0,0
3156,2026-02-19 02:17:09,LOW,0,2,0,0,21450.0,0.0,1.0,-1,NONE,69642.0,15149.0,0,0
3962,2026-02-19 02:17:10,LOW,1,6,0,1,8396.0,0.4353,0.5647,-1,NONE,58496.0,3547.0,0,0
2796,2026-02-19 02:17:11,LOW,0,10,1,3,25356.0,1.0,0.0,-1,EXPENSE_COMPRESSION,55308.0,14319.0,0,0
4038,2026-02-19 02:17:11,LOW,0,2,0,0,1706.0,1.0,0.0,-1,NONE,24288.0,20917.0,0,0
2085,2026-02-19 02:17:13,LOW,0,1,0,0,2510.0,0.0,1.0,-1,NONE,35864.0,7159.0,0,0
4445,2026-02-19 02:17:13,LOW,1,5,0,0,13184.0,0.1106,0.8894,-1,OVERSPENDING,39410.0,1458.0,0,0
4040,2026-02-19 02:17:14,LOW,0,1,0,0,1670.0,0.0,1.0,-1,NONE,86777.0,11058.0,0,0
1257,2026-02-19 02:17:15,LOW,0,1,0,0,1380.0,0.0,1.0,-1,NONE,69373.0,12456.0,0,0
4212,2026-02-19 02:17:16,LOW,1,5,0,0,1293.0,1.0,0.0,-1,NONE,12109.0,21998.0,0,0
572,2026-02-19 02:17:16,LOW,2,9,0,0,11936.0,0.7073,0.2927,-1,NONE,85204.0,1382.0,0,0
3572,2026-02-19 02:17:18,LOW,0,2,0,0,4401.0,0.5274,0.4726,-1,NONE,41046.0,9451.0,0,0
2873,2026-02-19 02:17:19,LOW,1,5,0,1,9052.0,0.1105,0.8895,-1,OVERSPENDING,12464.0,11161.0,0,0
4424,2026-02-19 02:17:20,LOW,3,15,0,4,14901.0,0.0985,0.9015,-1,OVERSPENDING,77280.0,6449.0,0,0
4271,2026-02-19 02:17:21,LOW,1,4,0,3,3599.0,0.5857,0.4143,-1,NONE,40524.0,4956.0,0,0
3991,2026-02-19 02:17:22,LOW,0,1,0,0,1145.0,0.0,1.0,-1,NONE,34910.0,3976.0,0,0
977,2026-02-19 02:17:23,LOW,2,8,0,0,12999.0,0.0,1.0,-1,NONE,28347.0,10472.0,0,0
2080,2026-02-19 02:17:24,LOW,0,2,1,0,1185.0,1.0,0.0,-1,NONE,51609.0,9145.0,0,0
911,2026-02-19 02:17:24,LOW,1,7,0,0,3052.0,0.0,1.0,-1,NONE,21928.0,2485.0,0,0
4544,2026-02-19 02:17:25,LOW,0,2,0,0,2148.0,0.0,1.0,-1,NONE,15613.0,22110.0,0,0
4072,2026-02-19 02:17:26,LOW,0,1,0,0,503.0,1.0,0.0,-1,NONE,54981.0,8809.0,0,0
2200,2026-02-19 02:17:27,LOW,0,3,1,0,10208.0,0.094,0.906,-1,OVERSPENDING,66265.0,42234.0,0,0
591,2026-02-19 02:17:28,LOW,2,12,0,0,6518.0,0.5577,0.4423,-1,NONE,16784.0,6574.0,0,0
2570,2026-02-19 02:17:29,LOW,1,5,0,0,7452.0,0.0,1.0,-1,OVERSPENDING,52037.0,3045.0,0,0
4472,2026-02-19 02:17:30,LOW,2,10,0,0,14688.0,0.0914,0.9086,-1,OVERSPENDING,46098.0,11146.0,0,0
4217,2026-02-19 02:17:31,LOW,0,3,0,0,1860.0,0.1274,0.8726,-1,NONE,11278.0,22423.0,0,0
4415,2026-02-19 02:17:33,LOW,1,4,0,0,1587.0,1.0,0.0,-1,NONE,33575.0,11706.0,0,0
3474,2026-02-19 02:17:33,LOW,0,9,1,0,14308.0,0.0,1.0,-1,OVERSPENDING,65100.0,9950.0,0,0
1934,2026-02-19 02:17:34,LOW,1,5,0,0,2939.0,1.0,0.0,-1,NONE,17121.0,4429.0,0,0
2306,2026-02-19 02:17:35,LOW,1,5,0,2,7317.0,0.1572,0.8428,-1,NONE,9786.0,37698.0,0,0
4018,2026-02-19 02:17:36,LOW,1,4,0,0,15070.0,0.4236,0.5764,-1,NONE,48083.0,3283.0,0,0
4757,2026-02-19 02:17:36,LOW,2,5,0,0,1575.0,0.8159,0.1841,-1,NONE,44646.0,7736.0,0,0
3211,2026-02-19 02:17:37,LOW,2,9,0,0,3563.0,0.8959,0.1041,-1,NONE,72228.0,7520.0,0,0
4541,2026-02-19 02:17:38,LOW,0,2,0,0,1084.0,0.2315,0.7685,-1,NONE,8712.0,5469.0,0,0
1559,2026-02-19 02:17:40,LOW,1,5,0,0,16131.0,0.0,1.0,-1,OVERSPENDING,61406.0,10319.0,0,0
3105,2026-02-19 02:17:42,LOW,3,8,0,1,8654.0,0.3886,0.6114,-1,INCOME_SHOCK,31866.0,6173.0,0,0
3641,2026-02-19 02:17:43,LOW,0,2,0,0,1403.0,1.0,0.0,-1,NONE,16977.0,13375.0,0,0
1533,2026-02-19 02:17:44,LOW,1,7,0,0,8558.0,0.1295,0.8705,-1,OVERSPENDING,77109.0,5518.0,0,0
4892,2026-02-19 02:17:46,LOW,1,7,0,0,2034.0,1.0,0.0,-1,NONE,18029.0,2673.0,0,0
3433,2026-02-19 02:17:47,LOW,0,1,0,0,435.0,1.0,0.0,-1,NONE,36698.0,18053.0,0,0
721,2026-02-19 02:17:47,LOW,0,1,0,0,1607.0,1.0,0.0,-1,NONE,15079.0,10291.0,0,0
1466,2026-02-19 02:17:47,LOW,2,8,0,0,14149.0,0.4023,0.5977,-1,NONE,38065.0,10493.0,0,0
4928,2026-02-19 02:17:48,LOW,1,7,0,0,34347.0,0.0452,0.9548,-1,OVERSPENDING,46713.0,10932.0,0,0
367,2026-02-19 02:17:50,LOW,0,3,1,0,17657.0,1.0,0.0,0,NONE,61994.0,14174.0,0,0
2309,2026-02-19 02:17:51,LOW,1,5,0,0,539.0,1.0,0.0,-1,NONE,64175.0,2948.0,0,0
1406,2026-02-19 02:17:52,LOW,0,7,1,0,13079.0,0.1397,0.8603,-1,OVERSPENDING,5886.0,1827.0,0,0
1900,2026-02-19 02:17:55,MEDIUM,4,8,0,1,12929.0,0.8004,0.1996,-1,INCOME_SHOCK,80378.0,15773.0,0,0
1616,2026-02-19 02:17:55,LOW,1,4,0,1,3087.0,0.0,1.0,-1,NONE,62114.0,26326.0,0,0
4605,2026-02-19 02:17:56,LOW,3,16,0,0,18777.0,0.0215,0.9785,-1,OVERSPENDING,74085.0,9493.0,0,0
4690,2026-02-19 02:17:57,LOW,1,5,0,3,2500.0,0.0,1.0,-1,NONE,33629.0,4784.0,0,0
722,2026-02-19 02:17:59,LOW,2,12,0,4,27326.0,0.0706,0.9294,-1,OVERSPENDING,16001.0,13268.0,0,0
2825,2026-02-19 02:17:59,LOW,1,7,0,0,3889.0,0.0,1.0,-1,NONE,19478.0,31437.0,0,0
3039,2026-02-19 02:18:00,LOW,0,8,1,3,13970.0,0.6975,0.3025,-1,NONE,72345.0,1135.0,0,0
2496,2026-02-19 02:18:01,LOW,0,2,0,0,5214.0,0.4421,0.5579,-1,NONE,74853.0,17212.0,0,0
78,2026-02-19 02:18:02,LOW,2,8,0,0,1172.0,0.448,0.552,-1,NONE,11273.0,12843.0,0,0
1453,2026-02-19 02:18:03,LOW,0,3,0,1,3132.0,0.4515,0.5485,-1,NONE,10571.0,9131.0,0,0
3692,2026-02-19 02:18:04,LOW,2,5,0,0,1175.0,0.9489,0.0511,-1,NONE,87630.0,13021.0,0,0
3622,2026-02-19 02:18:05,LOW,0,1,0,0,6703.0,1.0,0.0,-1,NONE,50560.0,6703.0,0,0
841,2026-02-19 02:18:06,LOW,2,9,0,4,16980.0,1.0,0.0,-1,EXPENSE_COMPRESSION,53810.0,38541.0,0,0
1648,2026-02-19 02:18:08,LOW,0,2,0,0,10951.0,0.0,1.0,-1,NONE,51872.0,6281.0,0,0
1391,2026-02-19 02:18:08,LOW,0,2,0,0,3631.0,1.0,0.0,-1,NONE,88532.0,10001.0,0,0
424,2026-02-19 02:18:09,LOW,0,2,0,1,3279.0,0.0,1.0,-1,NONE,42756.0,4277.0,0,0
700,2026-02-19 02:18:10,LOW,1,6,0,0,24757.0,0.5815,0.4185,-1,NONE,14635.0,10614.0,0,0
3268,2026-02-19 02:18:11,LOW,2,14,0,7,9756.0,0.3775,0.6225,-1,NONE,46018.0,17732.0,0,0
4966,2026-02-19 02:18:12,LOW,0,2,0,1,3167.0,0.0979,0.9021,-1,NONE,40727.0,9676.0,0,0
