customer_id,age,city,employment_type,salary,expected_salary_day,loan_amount,loan_tenure_months,emi_amount,loan_start_date,initial_balance
1730,56,Natalieport,GIG_WORKER,19105,26,71110,36,2133,2025-05-22,9265
1731,31,Mcintyreton,GIG_WORKER,21887,27,189014,12,17011,2025-11-18,82363
1732,53,South Melissa,GIG_WORKER,26798,19,64023,36,1920,2025-09-27,85838
1733,25,Hermanstad,UNEMPLOYED,33107,23,220396,12,19835,2025-07-04,42187
1734,30,Robertsmouth,SALARIED,31387,7,380896,36,11426,2025-07-11,17167
1735,47,Flowersbury,UNEMPLOYED,46676,20,250733,24,11282,2025-09-03,35984
1736,57,Randolphbury,UNEMPLOYED,41635,11,317843,36,9535,2026-01-09,54430
1737,41,Susanburgh,SELF_EMPLOYED,73054,12,411566,24,18520,2026-01-06,56920
1738,58,New Joseburgh,UNEMPLOYED,50243,21,221915,48,4993,2025-09-01,11811
1739,36,New Josephtown,GIG_WORKER,33082,23,244563,36,7336,2025-06-25,77538
1740,29,New Brandonstad,SALARIED,84613,5,71318,36,2139,2025-05-25,31248
1741,57,Deborahmouth,SALARIED,85856,5,492157,48,11073,2025-12-04,80558
1742,39,Evanberg,SALARIED,65821,2,452005,12,40680,2025-04-27,5846
1743,27,Scottfurt,GIG_WORKER,50488,25,285098,36,8552,2025-06-22,66289
1744,28,Lake Jim,UNEMPLOYED,49405,18,99310,12,8937,2025-07-21,11284
1745,36,East Patricia,SALARIED,36663,7,280581,12,25252,2025-06-23,65480
1746,60,Stephaniefurt,SALARIED,67510,3,481411,12,43326,2025-07-16,32923
1747,28,West Alexanderside,SALARIED,54936,1,361050,12,32494,2025-04-26,74580
1748,44,West Anna,SALARIED,78429,7,131235,36,3937,2025-09-27,57206
1749,49,North Christopher,SALARIED,118586,1,203386,48,4576,2025-11-25,53898
1750,35,Tylerstad,GIG_WORKER,50414,22,118477,48,2665,2025-08-27,80851
1751,35,North Alyssaton,GIG_WORKER,29437,23,186816,12,16813,2025-02-17,32400
1752,40,Thomasfort,SALARIED,35475,1,444540,24,20004,2025-12-10,57960
1753,26,Melissatown,SELF_EMPLOYED,94332,19,481092,48,10824,2025-03-13,14720
1754,54,South Sarahshire,SALARIED,88758,7,310489,24,13972,2025-03-14,9809
1755,48,Lake Michaelfort,GIG_WORKER,57340,10,457376,48,10290,2025-03-24,61502
1756,43,Port Tiffanymouth,SALARIED,47559,5,417285,24,18777,2025-12-19,87139
1757,35,Alisonmouth,UNEMPLOYED,56800,23,409585,36,12287,2026-01-08,10554
1758,27,Crossshire,UNEMPLOYED,39085,25,493756,24,22219,2025-06-12,20761
1759,48,Charlesview,UNEMPLOYED,56475,18,214912,24,9671,2025-06-29,58406
1760,33,Port Noah,SELF_EMPLOYED,91272,7,473396,48,10651,2025-03-07,26374
1761,29,Mcphersonstad,UNEMPLOYED,41588,12,106389,36,3191,2025-07-31,18396
1762,37,East Christineside,SELF_EMPLOYED,86552,8,377472,48,8493,2025-03-30,27034
1763,27,East Alejandrafort,UNEMPLOYED,15674,21,98054,48,2206,2025-12-21,42946
1764,24,Lake Jeffrey,SALARIED,78719,7,396025,24,17821,2025-04-28,12718
1765,30,Stephanieberg,SALARIED,78349,5,199580,48,4490,2025-07-10,35516
1766,25,Nicholsbury,GIG_WORKER,42083,21,343371,36,10301,2025-03-07,41367
1767,41,North Bruce,GIG_WORKER,27458,17,62119,48,1397,2025-11-18,74209
1768,35,West Shaneside,UNEMPLOYED,57839,21,179036,36,5371,2025-07-27,10927
1769,52,South Carriehaven,SALARIED,74169,3,64479,36,1934,2025-05-17,71489
1770,49,New Ashleeside,UNEMPLOYED,56621,26,317661,12,28589,2025-07-18,55128
1771,41,North Heatherburgh,SALARIED,30917,6,71358,48,1605,2025-07-06,47328
1772,23,North Lucasside,UNEMPLOYED,34180,12,415405,48,9346,2025-04-09,49973
1773,55,Alexanderchester,SELF_EMPLOYED,39120,19,238430,48,5364,2025-10-29,73116
1774,40,New Ericaton,UNEMPLOYED,15128,18,210795,12,18971,2025-12-11,9130
1775,56,Joneston,SALARIED,70406,7,226600,24,10197,2025-06-12,24132
1776,21,Michelleside,UNEMPLOYED,36131,13,257697,36,7730,2025-07-26,6225
1777,56,East Kayleeshire,UNEMPLOYED,29652,27,252939,48,5691,2025-11-11,65396
1778,34,West Jamestown,GIG_WORKER,46893,18,304042,24,13681,2025-06-14,11316
1779,56,West Crystal,GIG_WORKER,18522,26,391655,24,17624,2025-06-21,37020
1780,53,Port Kristinemouth,GIG_WORKER,56933,17,69038,36,2071,2025-11-12,51082
1781,59,Lake Brianfurt,SALARIED,50753,6,81125,12,7301,2025-08-27,83273
1782,44,Taylorchester,UNEMPLOYED,53830,19,74114,12,6670,2025-03-30,12984
1783,34,North David,GIG_WORKER,55951,26,218017,24,9810,2025-05-10,6974
1784,53,West Gabriel,UNEMPLOYED,23786,15,229836,48,5171,2025-03-05,54219
1785,60,Briannamouth,GIG_WORKER,56918,13,296759,36,8902,2025-06-04,75720
1786,21,Georgeburgh,UNEMPLOYED,43940,13,276289,48,6216,2025-03-24,33699
1787,60,Port Peggyborough,SALARIED,112213,5,333997,48,7514,2026-01-11,68242
1788,28,Smithtown,GIG_WORKER,47058,16,284664,24,12809,2026-01-06,83438
1789,55,Middletonview,GIG_WORKER,35963,16,418937,12,37704,2025-03-10,80454
1790,29,Kevinberg,UNEMPLOYED,43700,24,84967,36,2549,2025-08-17,11510
1791,41,East Andrew,GIG_WORKER,29687,24,423101,36,12693,2026-01-05,68839
1792,44,Port Jenniferview,UNEMPLOYED,56519,16,155041,24,6976,2026-01-07,78859
1793,55,Heatherberg,SALARIED,91330,7,467735,12,42096,2025-02-16,83261
1794,49,South Erica,UNEMPLOYED,51135,11,494140,36,14824,2025-05-21,13334
1795,48,New Amy,GIG_WORKER,36147,27,164160,48,3693,2025-07-10,63058
1796,47,Julieton,SELF_EMPLOYED,93758,15,164195,36,4925,2026-01-07,9677
1797,28,Elizabethburgh,UNEMPLOYED,28729,26,175157,48,3941,2025-10-23,67923
1798,21,East Ashley,UNEMPLOYED,37478,15,235135,12,21162,2025-09-22,50584
1799,30,South Albert,SELF_EMPLOYED,25626,13,458963,12,41306,2025-10-12,18339
1800,50,North Joseph,SALARIED,63847,4,454665,24,20459,2025-08-04,34067
1801,34,Dixonshire,GIG_WORKER,54384,16,498253,48,11210,2025-11-11,72748
1802,35,West Kristy,SELF_EMPLOYED,53514,17,224346,36,6730,2025-12-19,72708
1803,55,Randallfurt,SELF_EMPLOYED,64272,5,71150,36,2134,2025-03-19,18225
1804,24,Wilsonview,UNEMPLOYED,23376,22,372411,24,16758,2025-08-07,37983
1805,23,Port Eddie,UNEMPLOYED,15861,24,229632,36,6888,2025-09-08,81784
1806,52,Lake Kennethmouth,GIG_WORKER,19185,28,356902,48,8030,2025-03-16,81262
1807,51,Edwardsport,SELF_EMPLOYED,45954,14,60264,24,2711,2025-09-07,28875
1808,33,Lake Kristen,SALARIED,111290,6,199613,48,4491,2025-10-30,81273
1809,55,South Parkerhaven,SALARIED,87453,5,483072,12,43476,2025-09-26,25612
1810,23,Martinezville,UNEMPLOYED,19612,19,303323,24,13649,2025-04-03,77350
1811,60,North Charleschester,GIG_WORKER,24557,23,155242,48,3492,2025-06-12,70960
1812,57,Cynthiabury,GIG_WORKER,16196,20,409492,12,36854,2025-11-07,22264
1813,40,Jodyfurt,UNEMPLOYED,57927,22,237738,36,7132,2025-04-02,50310
1814,29,Alexstad,SELF_EMPLOYED,74365,19,183461,24,8255,2026-01-13,30062
1815,43,Lake Samantha,SELF_EMPLOYED,46597,19,129428,48,2912,2025-11-11,73420
1816,60,Port Stephanieport,SELF_EMPLOYED,32102,8,50266,36,1507,2025-10-23,15804
1817,41,Thompsonside,GIG_WORKER,52650,27,89381,36,2681,2025-08-02,20624
1818,36,Raymondburgh,UNEMPLOYED,51445,12,309763,48,6969,2025-08-13,23016
1819,49,New Ashley,SELF_EMPLOYED,52324,14,433537,12,39018,2025-06-09,71709
1820,49,Johnsonton,SELF_EMPLOYED,55977,5,472090,48,10622,2025-11-04,55149
1821,21,Branchfurt,GIG_WORKER,41447,17,373873,12,33648,2026-01-03,12085
1822,36,Hayestown,SALARIED,40925,4,173279,48,3898,2025-05-15,71832
1823,45,Butlerland,SALARIED,88967,4,250301,12,22527,2025-11-05,83559
1824,48,West Cindy,UNEMPLOYED,57477,25,323332,48,7274,2025-03-10,28428
1825,43,North Tricia,SALARIED,27790,6,82426,12,7418,2025-06-01,29904
1826,44,Hutchinsonfurt,UNEMPLOYED,40218,24,202146,12,18193,2025-04-26,72861
1827,36,Lawrenceview,GIG_WORKER,48266,24,462070,24,20793,2025-08-17,26653
1828,42,East Hannahfurt,GIG_WORKER,25364,15,498779,12,44890,2025-06-16,48173
1829,37,Port Breanna,UNEMPLOYED,19497,20,430644,48,9689,2026-01-04,22784
1830,47,North Sean,SALARIED,84479,4,462877,36,13886,2025-11-04,54428
1831,45,South Nataliehaven,GIG_WORKER,26892,15,424558,36,12736,2025-11-03,20676
1832,59,New Dominic,SALARIED,50943,4,116860,48,2629,2025-12-23,78150
1833,35,Williamsshire,GIG_WORKER,39927,16,481331,48,10829,2026-01-14,51101
1834,34,Michellestad,SELF_EMPLOYED,29411,11,417556,24,18790,2025-03-06,79157
1835,37,Kellyhaven,SALARIED,53765,4,499398,12,44945,2025-06-15,68295
1836,56,South Aliciashire,SELF_EMPLOYED,22884,13,266285,36,7988,2025-12-05,88525
1837,47,Robertland,SELF_EMPLOYED,64407,8,333262,12,29993,2025-07-13,61950
1838,25,Lake Larryville,SELF_EMPLOYED,26988,8,58327,36,1749,2025-12-24,25503
1839,32,Stephaniefort,GIG_WORKER,20308,10,363686,48,8182,2025-03-15,37707
1840,37,North Elizabethshire,SALARIED,60447,2,267535,36,8026,2025-03-26,51726
1841,32,Meganbury,UNEMPLOYED,27449,22,179791,24,8090,2025-04-12,5732
1842,33,Harrishaven,SALARIED,55133,5,205415,12,18487,2025-10-10,37282
1843,32,Perezton,GIG_WORKER,23660,27,293811,24,13221,2025-05-21,48705
1844,24,Port Kathleenshire,GIG_WORKER,58271,20,275860,48,6206,2025-11-02,37957
1845,48,Daltonhaven,SELF_EMPLOYED,52787,8,480517,24,21623,2025-06-09,46634
1846,41,Robersonside,GIG_WORKER,30981,20,281065,36,8431,2025-05-19,8378
1847,48,Lake Ianville,GIG_WORKER,59907,17,136381,36,4091,2025-05-15,25360
1848,46,Lake Thomas,UNEMPLOYED,21916,11,202196,48,4549,2025-11-03,43002
1849,48,Baldwinville,GIG_WORKER,37667,27,371889,36,11156,2025-12-23,49850
1850,22,Kathrynberg,SELF_EMPLOYED,44744,15,180870,36,5426,2025-12-08,23059
1851,50,West Jamestown,SELF_EMPLOYED,55942,14,91275,12,8214,2025-11-02,12223
1852,22,Jefferyville,UNEMPLOYED,52886,19,336842,48,7578,2025-07-30,16769
1853,41,Port Debbieton,UNEMPLOYED,49717,25,120018,24,5400,2025-05-24,72619
1854,51,Larrytown,UNEMPLOYED,32091,17,250290,36,7508,2025-12-02,65588
1855,56,Williamshaven,UNEMPLOYED,36329,23,367192,36,11015,2026-01-14,29977
1856,57,Rowlandside,GIG_WORKER,38833,20,126479,24,5691,2025-03-23,6145
1857,38,Vazquezborough,SALARIED,94653,5,295702,24,13306,2025-08-01,77483
1858,57,Jonesstad,SELF_EMPLOYED,52535,14,419433,48,9437,2025-10-22,37486
1859,37,Port Markport,SELF_EMPLOYED,45494,17,127052,24,5717,2025-09-27,50904
1860,38,Johnsonbury,GIG_WORKER,19726,13,429883,36,12896,2025-08-08,60231
1861,58,Camposhaven,UNEMPLOYED,26486,22,455779,36,13673,2025-09-11,18479
1862,32,Michaelfort,SELF_EMPLOYED,44814,6,128805,12,11592,2025-10-28,41428
1863,25,Williamsbury,GIG_WORKER,17332,11,284509,48,6401,2025-10-21,21545
1864,54,Timchester,SELF_EMPLOYED,96292,9,393146,12,35383,2025-03-11,9644
1865,37,Brownport,SALARIED,74492,6,266824,12,24014,2025-07-30,59716
1866,50,West Vicki,UNEMPLOYED,58374,19,162330,12,14609,2025-04-07,71578
1867,26,Dennisberg,UNEMPLOYED,27245,19,55499,12,4994,2025-11-21,27527
1868,26,West Christopherbury,SALARIED,47499,2,66929,12,6023,2025-05-03,87924
1869,35,Suzannefurt,SALARIED,80230,5,145383,36,4361,2025-11-22,10486
1870,23,Hollyborough,SELF_EMPLOYED,26793,18,421305,12,37917,2025-10-17,88992
1871,57,West Lisaport,GIG_WORKER,52013,22,270050,36,8101,2025-02-17,82885
1872,48,Lake Darin,SALARIED,42016,7,170071,12,15306,2025-07-14,61736
1873,46,Lake Patricia,SALARIED,49917,2,227796,48,5125,2026-01-07,22921
1874,33,Fernandezview,SALARIED,45190,3,168804,12,15192,2025-05-21,8716
1875,44,West Arthur,GIG_WORKER,27767,21,205455,12,18490,2025-11-06,35585
1876,56,Nicholaston,SELF_EMPLOYED,83195,12,228429,12,20558,2025-03-05,85518
1877,39,Perryville,SALARIED,118803,1,217543,36,6526,2025-05-18,12596
1878,56,Lake Leah,SELF_EMPLOYED,57641,10,163048,48,3668,2025-10-21,86580
1879,40,Carrollstad,UNEMPLOYED,17091,11,211962,12,19076,2025-03-09,73110
1880,41,South Erinburgh,GIG_WORKER,28675,10,110302,12,9927,2025-03-09,34386
1881,27,West Alexandra,SELF_EMPLOYED,60620,17,218002,24,9810,2025-04-07,19799
1882,41,West Michael,SALARIED,70117,6,458607,36,13758,2025-07-23,69008
1883,28,Brianton,UNEMPLOYED,43806,12,282516,12,25426,2025-09-10,5696
1884,33,Robertmouth,SALARIED,86468,1,141082,24,6348,2025-09-29,13822
1885,56,East Michaelland,UNEMPLOYED,29326,10,72255,24,3251,2025-09-19,72225
1886,36,Tanyatown,GIG_WORKER,26283,17,429923,36,12897,2025-10-20,8386
1887,37,Port Alexberg,GIG_WORKER,43246,19,74542,48,1677,2025-03-29,45559
1888,41,Keithton,SALARIED,29192,3,127897,12,11510,2025-04-19,36304
1889,48,Franklinchester,UNEMPLOYED,23150,12,249223,36,7476,2025-07-04,40563
1890,60,Lake Ryan,SELF_EMPLOYED,49182,18,315039,48,7088,2026-01-10,88861
1891,36,Jonesbury,GIG_WORKER,44284,24,298532,48,6716,2025-08-21,15112
1892,24,Johntown,UNEMPLOYED,18934,16,133644,48,3006,2025-11-26,7700
1893,40,Lake James,SELF_EMPLOYED,24346,11,242707,48,5460,2025-07-19,6851
1894,48,New Shannon,GIG_WORKER,58787,21,68913,36,2067,2025-07-22,88635
1895,34,Caldwellborough,SELF_EMPLOYED,74554,11,270730,36,8121,2025-10-28,85245
1896,48,Rileyland,GIG_WORKER,59650,10,121849,36,3655,2025-10-22,77446
1897,28,East Emilyberg,SELF_EMPLOYED,20323,20,279956,48,6299,2025-08-14,86462
1898,52,Kellyborough,GIG_WORKER,33663,27,93984,12,8458,2025-11-10,57023
1899,31,East Jorge,SALARIED,94887,1,69235,12,6231,2025-05-15,64943
1900,57,Manningtown,UNEMPLOYED,22703,24,350519,24,15773,2025-02-26,80378
1901,21,East Eugenestad,SALARIED,83279,4,150218,12,13519,2025-06-24,70764
1902,31,Floresview,SALARIED,86337,6,427451,24,19235,2025-08-11,67557
1903,44,North Juanmouth,UNEMPLOYED,42647,17,428688,12,38581,2025-02-20,74874
1904,37,Cindyview,SALARIED,77180,4,451683,48,10162,2025-08-27,16630
1905,26,Salazarview,GIG_WORKER,31232,26,52677,36,1580,2025-05-26,78286
1906,24,Morrowtown,SELF_EMPLOYED,68193,19,226568,48,5097,2025-05-11,32482
1907,60,West Andrew,SALARIED,87093,7,320360,24,14416,2025-04-10,19490
1908,55,Jenniferburgh,SALARIED,85393,2,132202,36,3966,2025-06-13,80882
1909,58,Leslietown,SALARIED,91640,6,311903,24,14035,2025-06-02,36532
1910,32,Williamstad,UNEMPLOYED,16247,21,182861,12,16457,2025-06-03,9802
1911,27,North Alexfurt,UNEMPLOYED,56933,22,263408,24,11853,2025-10-12,31213
1912,41,Jamesfurt,SELF_EMPLOYED,54176,17,144187,12,12976,2025-11-14,84265
1913,25,Gonzalezland,SELF_EMPLOYED,87902,8,98685,48,2220,2025-04-19,51075
1914,46,Lake Ryan,SELF_EMPLOYED,29543,14,150655,36,4519,2025-03-04,80242
1915,55,South Michael,GIG_WORKER,32538,17,429099,24,19309,2025-11-17,61148
1916,51,New Alyssa,UNEMPLOYED,16552,17,179168,36,5375,2025-04-02,73400
1917,59,East Denisetown,SALARIED,53466,6,404706,24,18211,2025-10-13,28220
1918,43,East Julianland,SALARIED,92295,1,96296,36,2888,2025-12-08,49784
1919,44,Russellhaven,SALARIED,58848,5,475561,24,21400,2025-06-24,69808
1920,33,Fuenteshaven,SALARIED,48781,1,54062,24,2432,2025-07-30,54342
1921,50,Coreychester,GIG_WORKER,45206,16,306638,12,27597,2025-08-12,54140
1922,44,Jessicatown,SELF_EMPLOYED,57402,20,54755,12,4927,2025-03-11,34062
1923,46,Port Walter,GIG_WORKER,26884,11,183606,12,16524,2025-08-25,8467
1924,33,Montgomeryport,SELF_EMPLOYED,24213,17,185929,24,8366,2025-09-11,76748
1925,22,Martinezberg,GIG_WORKER,52964,13,464996,48,10462,2025-08-05,61776
1926,46,Christopherview,SALARIED,105237,5,318500,12,28665,2025-04-10,68601
1927,43,Port Jasonmouth,UNEMPLOYED,24395,26,134549,12,12109,2025-12-01,83700
1928,39,New Eric,GIG_WORKER,36992,12,106715,48,2401,2025-11-22,39069
1929,30,Ginaburgh,SALARIED,67574,6,409377,12,36843,2025-11-29,71852
1930,41,West Derekhaven,UNEMPLOYED,49422,18,227751,36,6832,2025-10-27,84862
1931,53,East Terrishire,SALARIED,101774,5,282259,36,8467,2025-06-17,8726
1932,32,West Bobby,SALARIED,28180,7,238785,36,7163,2025-10-18,42991
1933,59,Harrisfort,GIG_WORKER,57751,20,125030,12,11252,2025-05-09,65733
1934,41,South Mark,UNEMPLOYED,24358,12,147658,36,4429,2025-04-28,17121
1935,35,New Victorland,GIG_WORKER,20551,25,51540,12,4638,2025-02-25,16379
1936,42,North Kimberly,GIG_WORKER,34326,23,290419,12,26137,2025-04-23,67274
1937,29,Ebonyton,GIG_WORKER,55913,17,57114,48,1285,2025-10-02,59888
1938,52,Fowlerside,UNEMPLOYED,18052,17,246199,48,5539,2025-06-11,58328
1939,32,East Derrick,SALARIED,85946,2,349012,36,10470,2025-08-06,49333
1940,34,Bensonton,GIG_WORKER,15823,20,497309,48,11189,2025-05-14,51710
1941,29,Williamsmouth,GIG_WORKER,28507,10,358819,24,16146,2025-08-09,21827
1942,52,South Robertton,SELF_EMPLOYED,56893,12,440302,48,9906,2025-09-25,76899
1943,32,North Amandafort,SALARIED,29443,7,311403,24,14013,2025-09-24,68546
1944,58,Port Daniel,GIG_WORKER,45159,16,70028,24,3151,2025-09-10,5570
1945,23,Christineton,SELF_EMPLOYED,48486,7,92177,12,8295,2025-08-19,79598
1946,44,Walkerside,GIG_WORKER,58087,28,472656,24,21269,2025-11-15,58838
1947,46,Karenfurt,SELF_EMPLOYED,69000,20,89106,48,2004,2025-03-18,49312
1948,33,Molinamouth,GIG_WORKER,45922,25,175703,36,5271,2025-06-02,26436
1949,29,New Jessicamouth,SALARIED,94553,7,297846,24,13403,2026-01-04,18806
1950,35,Lynnbury,GIG_WORKER,51108,23,57442,24,2584,2025-02-17,26469
1951,57,Yorkbury,SALARIED,85670,7,457051,36,13711,2025-06-23,67736
1952,48,South Johnside,GIG_WORKER,22902,17,188340,36,5650,2025-08-18,6410
1953,44,Maryborough,UNEMPLOYED,17205,27,309728,36,9291,2025-09-28,29045
1954,55,East Rhondamouth,SELF_EMPLOYED,50693,7,334558,48,7527,2025-11-01,74270
1955,45,South Destiny,UNEMPLOYED,48105,17,448200,12,40338,2025-06-17,37637
1956,38,Port Christopher,GIG_WORKER,51951,26,328619,24,14787,2025-11-28,86466
1957,47,South Erinville,SALARIED,25831,7,79146,48,1780,2025-04-28,21525
1958,26,South Michaelport,UNEMPLOYED,46559,10,456497,48,10271,2025-09-25,85405
1959,40,Weaverburgh,SALARIED,82401,1,61846,12,5566,2025-07-02,14297
1960,30,North Dana,UNEMPLOYED,50164,10,269395,24,12122,2025-09-29,67815
1961,60,Loriside,GIG_WORKER,34714,24,400461,24,18020,2025-07-03,36270
1962,40,Christyton,UNEMPLOYED,39789,26,260811,24,11736,2025-04-16,49627
1963,28,West Abigail,SELF_EMPLOYED,63165,12,101072,12,9096,2025-09-08,66734
1964,60,Rebeccafort,GIG_WORKER,59821,26,259691,12,23372,2025-12-05,20586
1965,38,West Bailey,GIG_WORKER,53752,22,82782,12,7450,2025-09-17,5054
1966,23,Lake Jasminefort,UNEMPLOYED,27304,15,207737,36,6232,2025-12-17,33739
1967,23,Port John,UNEMPLOYED,59439,27,65836,48,1481,2025-10-04,89772
1968,39,North Lanceview,SELF_EMPLOYED,86736,9,121165,48,2726,2025-08-07,52869
1969,38,Wolfehaven,UNEMPLOYED,25220,16,140574,12,12651,2025-11-15,55017
1970,44,East Gabrielle,UNEMPLOYED,31064,22,139434,48,3137,2025-06-29,53267
1971,41,Lake Jeremiahville,GIG_WORKER,29220,17,333704,24,15016,2025-05-16,24822
1972,59,Montgomeryport,UNEMPLOYED,33961,24,298396,24,13427,2025-02-19,68878
1973,39,Port Vincent,UNEMPLOYED,58014,21,100291,24,4513,2025-10-18,57627
1974,34,North Elizabethport,UNEMPLOYED,40109,11,88812,12,7993,2025-04-18,80414
1975,52,North Brandi,GIG_WORKER,15401,18,59882,12,5389,2025-08-27,23132
1976,21,Barrychester,SALARIED,44756,5,434665,12,39119,2025-05-07,27351
1977,58,Lake Stephanieview,SALARIED,104304,6,387220,12,34849,2025-08-02,75527
1978,53,Robertsonburgh,SELF_EMPLOYED,64465,13,410043,12,36903,2025-12-13,78040
1979,30,Port David,SELF_EMPLOYED,65814,14,188766,48,4247,2025-07-30,72782
1980,56,Port Jared,GIG_WORKER,19861,20,221606,24,9972,2026-01-02,56374
1981,37,East Bridget,GIG_WORKER,55671,21,66275,36,1988,2025-08-14,79071
1982,58,East Danny,UNEMPLOYED,18634,14,492144,24,22146,2025-07-21,33818
1983,44,Lake Timothymouth,GIG_WORKER,21476,15,489161,48,11006,2025-09-25,65229
1984,21,Meganbury,SELF_EMPLOYED,41461,15,465983,48,10484,2025-06-04,52314
1985,22,Reyesborough,SALARIED,66790,4,325039,12,29253,2025-11-02,46573
1986,37,Gonzalezview,UNEMPLOYED,20861,22,151830,36,4554,2025-10-08,63365
1987,58,Joshuashire,UNEMPLOYED,58209,10,377625,12,33986,2025-06-29,23591
1988,57,New Ian,SALARIED,104687,6,59846,12,5386,2025-02-16,85983
1989,28,Teresaton,SELF_EMPLOYED,72446,12,421079,24,18948,2025-03-18,19846
1990,39,Lake Wayne,GIG_WORKER,38221,14,153728,36,4611,2025-05-17,7213
1991,29,Dianastad,SELF_EMPLOYED,21632,16,328149,48,7383,2025-08-08,61854
1992,55,Thomasport,SELF_EMPLOYED,40778,20,189966,36,5698,2026-01-13,68824
1993,28,Myersfurt,GIG_WORKER,27002,21,396501,12,35685,2025-09-05,62219
1994,58,Flemingfurt,GIG_WORKER,57412,20,375798,12,33821,2025-08-19,12814
1995,22,New Michaelland,SALARIED,42736,6,141965,36,4258,2025-07-23,26176
1996,40,Brittanychester,GIG_WORKER,50288,12,68369,12,6153,2025-06-08,47575
1997,45,Margaretfort,SALARIED,70058,7,242254,12,21802,2025-08-23,28208
1998,57,Manuelstad,GIG_WORKER,59085,12,394592,48,8878,2025-06-03,59284
1999,49,East Justin,SALARIED,97137,6,261400,12,23526,2025-06-16,39415
2000,58,Brianborough,GIG_WORKER,42282,22,237660,48,5347,2025-06-09,30237
2001,51,Trevinomouth,GIG_WORKER,24967,27,82471,36,2474,2025-11-10,64371
2002,22,Lindaport,SELF_EMPLOYED,48751,9,168929,36,5067,2025-05-13,64715
2003,39,New Brandon,GIG_WORKER,31894,13,353578,36,10607,2025-06-19,49893
2004,53,Port Joanna,SELF_EMPLOYED,68694,12,427175,48,9611,2025-05-07,61588
2005,30,Michaelchester,GIG_WORKER,16710,19,338433,36,10152,2025-03-30,87525
2006,41,North Amandaside,SALARIED,69865,2,462530,48,10406,2025-03-31,13632
2007,59,Wayneshire,SALARIED,38665,4,117538,12,10578,2025-05-11,6037
2008,36,Port Michaelshire,GIG_WORKER,26326,28,234017,36,7020,2025-04-16,65884
2009,46,New Wesleyberg,GIG_WORKER,33262,16,206605,48,4648,2025-10-03,29239
2010,41,Jesseport,GIG_WORKER,44143,11,382610,12,34434,2025-12-30,10656
2011,32,Andrewside,SELF_EMPLOYED,51018,20,356508,12,32085,2025-03-01,62234
2012,32,Carriefort,SALARIED,44368,5,135097,36,4052,2025-02-23,28164
2013,34,West Kimberly,SELF_EMPLOYED,21251,17,443355,12,39901,2025-03-07,34213
2014,44,Martinezton,SALARIED,58718,2,326701,24,14701,2025-12-24,9963
2015,21,New Joseph,UNEMPLOYED,39895,16,234629,48,5279,2025-06-15,64963
2016,49,Lake Sean,GIG_WORKER,37169,24,296277,36,8888,2025-06-28,34988
2017,33,New Robert,UNEMPLOYED,36511,18,427527,36,12825,2025-03-06,22837
2018,46,West Melissa,GIG_WORKER,21596,23,200376,24,9016,2025-08-31,77783
2019,44,West Danaborough,SELF_EMPLOYED,67263,5,386751,36,11602,2025-05-31,68560
2020,55,Lopezton,GIG_WORKER,53865,17,199739,12,17976,2025-12-22,32539
2021,25,Allisonland,SALARIED,33555,1,453635,36,13609,2025-12-07,8080
2022,38,North Matthewton,UNEMPLOYED,46583,16,220681,12,19861,2025-05-30,55732
2023,56,South Thomas,GIG_WORKER,28393,13,365803,48,8230,2026-01-03,70146
2024,30,West Bryan,GIG_WORKER,54837,22,141393,36,4241,2025-08-20,75810
2025,33,Lanefurt,SELF_EMPLOYED,42818,14,135984,48,3059,2025-12-20,17469
2026,39,Stantonton,UNEMPLOYED,34348,18,297601,24,13392,2025-09-10,88577
2027,54,Jordanshire,UNEMPLOYED,33681,20,405098,36,12152,2025-07-17,14077
2028,55,Melvinland,SALARIED,57343,3,486579,24,21896,2025-10-13,69264
